,player,correct,maxindex,navigate_click,person_click,cutscene_click,object_click,map_click,observation_click,notification_click,tiempo_total,basic,undefined,close,13-22,5-12,0-4
7021,21050521203565800,17,1081,380,277,135,67,19,9,28,1236,552,433,19,506,331,176
7022,21050608190525376,14,1002,388,258,138,42,20,4,26,1123,500,429,17,448,331,167
7023,21050608591090710,16,1136,565,207,99,56,19,8,26,1506,436,619,27,578,302,215
7024,21050609140737750,9,1920,1153,284,138,142,44,8,26,1715,607,1179,50,808,848,206
7025,21050609512702040,13,1336,651,260,163,61,19,6,26,1326,547,705,20,694,359,222
7026,21050609575227884,16,1184,454,275,125,84,17,14,23,1736,550,512,44,529,412,191
7027,21050610012663812,7,1383,508,280,121,175,18,13,24,2372,678,591,38,656,465,210
7028,21050610171725264,14,1544,780,257,139,184,18,5,40,1540,611,797,28,706,490,249
7029,21050611233089400,12,1291,593,268,118,56,21,5,23,1470,528,647,35,576,395,254
7030,21050611235851804,17,897,352,228,100,57,23,7,24,1251,446,399,18,464,266,133
7031,21050611334952036,15,943,396,215,110,38,18,8,22,1114,425,440,25,412,306,182
7032,21050611584292144,16,1211,635,277,132,46,20,7,27,894,482,653,16,636,322,196
7033,21050612134718284,15,1137,449,259,138,65,18,5,25,1431,524,509,27,557,344,164
7034,21050612494865376,12,837,261,218,104,67,18,8,32,1389,453,313,21,359,291,141
7035,21050613182377904,6,1337,568,244,112,143,26,10,22,1698,565,648,40,648,472,166
7036,21050613220230130,13,1384,625,258,96,70,29,10,30,2575,564,690,53,835,367,141
7037,21050613394736484,15,822,268,228,104,69,16,4,23,1561,444,318,16,373,285,120
7038,21050613440160310,15,863,306,231,102,48,18,7,28,1163,426,349,33,399,268,156
7039,21050613450533812,16,757,212,215,101,50,15,6,26,1547,414,264,25,345,246,121
7040,21050613471241856,13,1555,836,286,119,111,22,15,25,1653,594,901,17,832,492,189
7041,21050614110819160,11,2741,1648,331,128,123,47,11,42,3006,828,1793,52,1937,545,215
7042,21050614310770600,16,1209,501,278,122,77,25,10,26,2644,554,567,31,647,368,144
7043,21050614470265536,15,1023,482,227,106,79,24,5,23,1162,437,496,25,491,279,196
7044,21050614554632444,16,898,372,215,103,54,18,7,25,1201,412,414,23,420,271,165
7045,21050615282108244,14,1017,396,275,122,60,16,7,28,1672,498,439,23,512,305,147
7046,21050616465253984,14,1050,387,243,100,55,20,8,25,1594,459,454,41,553,316,133
7047,21050617515186250,14,1413,707,286,123,77,29,8,20,2101,573,767,17,717,396,244
7048,21050618172074370,14,1030,394,248,137,45,16,4,28,1544,495,442,23,503,318,148
7049,21050619253349140,11,1000,336,257,125,104,17,7,21,1673,524,401,22,466,330,156
7050,21050619564524440,13,967,407,220,96,58,16,7,22,1899,423,456,31,463,333,130
7051,21050620341838820,11,818,290,218,98,48,19,7,28,1845,415,333,21,405,231,136
7052,21060010495796876,13,1075,407,240,96,76,23,13,44,1937,508,472,30,519,353,153
7053,21060011174967996,16,1555,828,263,125,71,24,15,28,1723,544,877,53,746,528,232
7054,21060011244372948,16,1010,500,213,97,38,19,6,26,1878,399,550,16,559,275,131
7055,21060011290859584,11,1260,500,271,126,104,29,10,24,2613,615,580,21,532,541,144
7056,21060012510666936,16,974,375,268,118,44,14,7,29,1970,471,433,22,515,291,127
7057,21060012544719550,6,1122,483,236,101,82,15,6,23,2311,482,553,20,551,351,162
7058,21060013135476532,18,1016,413,250,118,45,16,9,31,1363,471,476,17,479,311,174
7059,21060014165669720,14,1019,423,225,103,60,20,6,32,1462,481,468,19,543,294,134
7060,21060015250651950,15,778,246,257,116,53,17,7,22,1142,445,262,21,388,236,110
7061,21060015432783104,12,1422,666,310,116,78,21,10,31,2909,605,749,21,691,517,169
7062,21060015465247436,14,1353,579,252,155,276,17,6,25,1556,701,594,18,496,394,423
7063,21060016111983412,15,869,257,226,94,55,19,8,25,2222,420,318,49,414,305,105
7064,21060016295596180,16,914,255,259,117,43,16,6,25,1480,485,300,47,452,290,122
7065,21060018310718570,17,959,336,262,107,47,17,7,32,938,470,386,34,419,301,186
7066,21060108594205316,14,1313,602,229,101,128,20,12,26,2207,542,670,34,548,427,282
7067,21060109071852690,14,902,250,220,94,120,16,8,32,2120,503,337,22,431,304,130
7068,21060109221304924,15,975,313,270,119,60,15,8,25,2171,516,374,27,438,343,148
7069,21060110244929664,15,1001,347,228,96,100,24,16,24,2076,518,414,23,362,407,191
7070,21060110262616972,13,1215,571,278,119,59,17,10,30,1850,516,628,23,591,423,154
7071,21060110353032000,16,902,307,254,118,56,14,6,26,1245,482,357,16,436,280,141
7072,21060111053299470,11,1140,455,281,115,72,21,13,25,1864,539,520,29,531,364,205
7073,21060111233825680,14,1020,303,270,112,74,20,8,29,2169,529,355,58,469,353,160
7074,21060111580854290,15,1316,649,237,99,182,16,7,35,2305,545,663,43,551,522,198
7075,21060112235040812,16,1419,692,276,132,69,18,9,32,2211,547,756,29,698,458,207
7076,21060112253196812,17,926,307,267,120,54,16,10,28,1691,485,361,23,426,280,167
7077,21060112303310484,10,1797,937,286,109,140,38,9,33,2368,662,1035,30,1134,413,193
7078,21060112533603480,12,1720,931,238,91,175,36,10,22,3130,589,1043,31,1034,445,202
7079,21060113595144260,11,1214,653,230,108,69,17,8,35,1223,437,669,36,611,333,215
7080,21060114200012276,6,1429,517,283,128,201,16,9,26,2202,679,613,47,575,578,215
7081,21060114313500572,13,864,251,270,116,67,16,12,26,1400,479,266,44,408,271,139
7082,21060114420269390,13,1326,803,230,116,62,28,7,21,1299,427,827,21,649,408,221
7083,21060114530781144,15,898,330,221,98,60,16,5,28,1587,438,395,17,403,313,139
7084,21060114545683750,11,1243,634,265,121,74,27,4,24,1517,482,656,36,596,382,213
7085,21060115351954256,18,1274,565,261,127,75,26,7,32,1574,532,654,23,642,375,193
7086,21060116435028600,16,902,371,258,127,41,18,8,26,1033,449,387,16,467,242,143
7087,21060116583675376,13,1730,948,249,105,127,22,18,23,1813,605,1017,41,785,670,231
7088,21060117105182250,12,1074,329,239,101,80,33,11,32,2596,580,392,38,510,378,145
7089,21060117501598490,15,1039,386,225,111,78,22,9,29,1243,489,458,26,511,325,141
7090,21060119192790120,12,1262,563,260,135,66,18,12,37,1363,543,619,23,630,360,198
7091,21060119210596176,15,1111,524,261,117,77,21,6,30,1166,479,544,26,567,328,164
7092,21060119341077004,12,871,299,228,103,62,17,9,31,1605,448,345,27,443,266,118
7093,21060120464778960,16,1185,653,235,109,68,26,8,20,993,428,676,20,590,357,179
7094,21060121352623252,13,1046,441,253,126,52,22,11,26,1569,495,491,20,536,315,155
7095,21060122110826816,15,957,310,266,134,53,24,5,23,1021,515,355,24,446,328,125
7096,21060206504691670,13,1199,545,221,104,70,19,10,30,2418,480,608,34,571,343,227
7097,21060208071444256,12,1221,425,286,112,108,29,10,31,2338,633,501,32,628,391,160
7098,21060208221815584,15,1000,365,283,120,51,16,6,26,1527,500,411,28,524,277,149
7099,21060209004875070,12,847,242,215,102,58,17,7,28,1148,469,302,24,412,273,118
7100,21060209162871136,12,1308,632,233,98,86,19,4,22,2490,496,690,48,704,365,197
7101,21060210325839652,10,1662,963,265,98,77,35,15,29,2394,568,1028,23,1086,328,213
7102,21060211121990920,10,1141,445,263,120,119,16,7,23,1649,561,507,18,577,372,138
7103,21060212330205550,11,959,340,256,118,74,16,10,23,1438,506,390,16,477,288,148
7104,21060213154368160,16,939,318,264,118,41,18,5,24,1744,500,370,20,470,282,143
7105,21060213404660040,14,1089,423,269,114,68,19,8,26,1522,527,479,33,451,412,190
7106,21060213514111256,12,1621,984,281,118,67,39,19,26,2061,501,1015,46,765,505,315
7107,21060214331131696,11,1816,933,272,117,182,26,20,32,1362,698,1027,24,794,568,391
7108,21060214395781964,14,988,354,259,119,60,16,8,23,2125,489,411,30,483,318,140
7109,21060214435424370,10,2310,1049,330,113,365,32,15,25,4121,955,1165,51,756,1034,412
7110,21060216515468560,14,1014,374,229,96,71,15,13,31,1697,450,445,49,446,323,205
7111,21060217080278104,8,1121,534,245,127,76,30,8,31,1502,480,558,25,576,301,190
7112,21060218185055948,12,2072,1288,251,114,196,21,7,23,2295,615,1372,33,1183,663,189
7113,21060219233849890,16,922,328,216,97,65,20,9,22,1033,429,393,34,416,296,159
7114,21060219554874180,9,1839,1009,231,122,221,19,11,23,1384,652,1084,27,782,736,253
7115,21060220480722440,16,841,394,212,97,49,14,6,26,1820,377,408,16,403,260,138
7116,21060221000351640,15,1169,579,260,123,78,21,8,34,839,489,599,19,581,341,186
7117,21060223043133310,16,1093,369,269,118,110,22,8,33,2108,581,432,22,545,314,184
7118,21060307571237732,14,939,341,274,120,72,18,6,23,1326,484,356,36,414,311,169
7119,21060308295047364,16,952,315,265,108,56,17,9,31,1971,486,382,28,462,304,141
7120,21060308473021370,14,1214,520,256,136,181,20,6,29,1359,597,536,23,592,392,177
7121,21060308515314790,14,1223,546,275,142,79,16,10,25,1066,550,586,23,557,394,214
7122,21060309311438170,7,1540,673,316,134,159,27,7,34,1738,711,746,21,900,398,180
7123,21060309571467036,16,1348,692,283,110,54,21,14,25,2250,491,706,61,655,391,267
7124,21060310244302380,14,1250,543,267,124,89,19,12,32,1395,566,598,27,616,372,212
7125,21060311064559456,14,1015,434,240,110,61,15,8,29,1420,454,479,15,502,290,156
7126,21060311300772360,13,1172,516,263,121,54,25,11,24,1065,526,571,20,611,310,196
7127,21060311370751764,17,1271,478,254,103,99,23,12,26,2816,548,572,58,579,478,167
7128,21060311381199430,11,1093,527,226,109,52,21,9,23,1257,457,573,18,601,301,146
7129,21060312012299228,10,1349,663,237,107,69,19,11,26,2516,500,717,51,693,395,217
7130,21060312214303896,9,1903,1059,294,103,99,39,9,34,2036,633,1148,50,1235,401,223
7131,21060312442927930,17,1069,478,229,99,68,15,10,46,1447,449,521,32,503,353,162
7132,21060312543042804,14,1024,471,213,100,48,18,7,28,1084,423,540,18,568,264,152
7133,21060313223888884,13,943,350,262,122,42,16,6,29,1323,493,394,17,449,299,158
7134,21060313350013450,10,951,395,231,110,78,23,9,28,1689,448,414,22,402,303,183
7135,21060314171631136,10,1157,416,261,113,96,17,17,29,2016,557,491,46,515,396,210
7136,21060314253904784,16,1024,368,268,117,62,25,7,21,1304,535,421,13,528,305,136
7137,21060315071640828,10,1475,486,312,133,198,28,13,42,2315,778,576,39,813,431,163
7138,21060315100433060,14,1111,443,220,95,96,20,13,28,2775,480,515,50,509,337,230
7139,21060315110884468,15,959,448,224,110,64,18,10,35,1243,433,466,18,443,295,182
7140,21060315520699504,8,1584,852,245,107,91,34,14,32,1554,563,924,36,697,536,303
7141,21060316120819920,16,1056,484,234,102,52,16,11,25,1685,457,527,23,488,368,158
7142,21060316165184730,13,1239,637,217,104,155,17,5,29,1482,494,653,30,595,403,187
7143,21060317134380944,11,1839,778,382,211,117,41,10,46,3947,825,870,33,780,673,275
7144,21060317180984396,16,1147,525,256,134,98,21,9,26,825,510,543,23,532,336,212
7145,21060317270055100,13,1098,437,277,120,57,28,9,28,2141,526,495,24,625,296,127
7146,21060319214160028,7,2264,1425,316,123,132,31,21,28,2411,712,1476,28,1582,402,236
7147,21060321460837840,15,1100,470,221,110,64,26,8,26,1952,489,529,23,604,300,142
7148,21060322124625900,13,945,348,226,93,76,18,8,23,1690,450,408,34,408,343,157
7149,21060407195995816,12,1571,787,278,124,143,18,12,31,1938,625,852,32,807,507,202
7150,21060408023533730,16,1340,798,235,107,48,18,7,33,1404,422,812,32,682,395,206
7151,21060408533618290,9,1986,1160,270,136,158,36,13,35,1546,609,1181,63,1095,514,280
7152,21060409025972856,11,1203,609,283,120,70,31,10,31,1325,511,628,18,544,417,196
7153,21060409134254024,16,892,260,277,118,67,15,8,28,1818,502,320,21,403,303,140
7154,21060409200770684,14,916,324,266,101,40,23,10,24,1213,467,371,22,464,280,119
7155,21060409385717544,15,1134,327,259,115,147,20,9,31,2057,601,410,48,474,482,133
7156,21060410063033080,7,1627,638,314,139,154,40,9,28,1966,762,741,46,777,638,157
7157,21060410065309504,8,1761,800,315,128,140,50,14,25,1954,734,891,58,857,664,193
7158,21060411140523164,12,1147,402,279,116,110,24,10,31,2510,595,467,26,519,366,209
7159,21060411292459496,16,1141,517,267,132,46,17,6,26,1186,511,558,18,530,375,184
7160,21060411301680108,16,1104,538,215,108,64,19,7,20,1582,438,590,24,567,288,202
7161,21060411302635244,16,1041,388,267,120,55,19,8,28,1490,523,446,19,497,354,138
7162,21060411445306710,14,1250,480,263,102,94,22,17,33,2702,573,548,53,557,417,231
7163,21060411543880590,13,1315,670,227,115,82,19,8,20,1445,504,742,18,680,382,205
7164,21060413082872200,11,1186,431,274,106,123,16,15,25,1874,563,490,56,552,407,192
7165,21060414210907000,10,1727,936,239,105,268,43,13,26,2829,662,963,42,825,556,305
7166,21060414345387636,17,1300,597,272,117,86,15,17,34,1885,535,662,37,565,364,320
7167,21060415122146984,13,833,288,222,96,41,20,6,25,1402,414,345,17,419,232,125
7168,21060415143086690,16,965,339,321,106,49,17,6,24,1146,524,382,19,539,256,130
7169,21060415195487424,16,1314,665,259,117,85,15,6,23,1565,513,722,25,740,357,167
7170,21060415233856100,14,853,308,218,96,58,15,6,25,2240,417,352,28,404,267,138
7171,21060416005110080,13,1164,472,237,100,123,23,9,25,1799,537,543,29,487,480,154
7172,21060417070227480,16,790,259,220,97,57,15,10,24,1960,420,306,15,374,245,123
7173,21060417090733030,14,1103,481,271,112,61,21,12,25,2090,519,525,19,590,319,154
7174,21060417200412180,16,1082,440,264,119,55,17,11,23,1787,503,503,22,559,315,158
7175,21060418213187252,13,1265,445,234,102,228,18,10,31,2028,627,530,42,504,566,150
7176,21060418253956264,16,823,233,254,119,60,14,6,28,1825,474,282,18,378,272,125
7177,21060418384597010,9,1398,761,259,154,72,26,5,33,980,519,775,21,672,417,228
7178,21060419005547050,15,887,332,220,102,54,19,10,26,1620,438,391,16,436,260,149
7179,21060419021111560,11,1345,582,233,122,138,27,6,44,1115,591,653,26,714,365,197
7180,21060420345895010,18,792,214,255,127,43,18,6,31,1259,474,252,16,376,246,120
7181,21060421110348212,15,915,350,219,103,50,20,8,26,1366,444,402,21,389,306,177
7182,21060422110498924,17,840,249,223,96,71,18,11,28,1413,452,305,26,371,293,133
7183,21060422454269420,15,1006,478,256,130,37,18,9,21,1284,445,493,15,481,325,148
7184,21060422505100244,14,1402,733,279,126,65,19,13,22,1356,536,791,21,702,452,195
7185,21060422524332570,12,1083,452,213,108,107,21,12,27,2419,495,513,19,473,392,171
7186,21060423150508820,12,1159,330,279,123,228,22,7,35,2211,682,386,35,444,466,208
7187,21060508333244350,12,1526,874,287,128,88,19,12,22,1712,530,890,31,888,380,195
7188,21060509554644824,13,917,298,269,130,86,24,5,29,1560,509,319,22,421,301,136
7189,21060509594956990,16,1015,434,219,111,46,17,8,32,1786,435,479,24,540,259,146
7190,21060510100135700,15,1206,464,274,115,75,26,7,28,2195,572,543,29,751,262,138
7191,21060510184251280,13,1457,778,274,121,99,28,9,25,2317,513,801,50,830,367,200
7192,21060511114025908,14,1050,311,241,103,201,18,6,28,2076,587,372,35,526,320,158
7193,21060511121404690,8,891,342,237,97,60,22,10,20,1660,443,392,20,421,329,106
7194,21060511223654344,9,1531,835,284,122,169,36,10,21,1805,605,860,24,868,369,256
7195,21060512101676108,12,1194,485,251,117,92,25,9,26,1365,558,556,20,557,349,230
7196,21060512261821284,8,1453,641,300,127,119,25,7,23,2255,620,708,45,696,501,203
7197,21060513402541132,16,880,253,266,117,77,18,7,29,1803,503,297,25,402,317,114
7198,21060513535542784,12,929,297,269,127,50,18,8,25,1162,507,340,22,464,281,127
7199,21060514322506620,10,739,237,224,92,50,17,7,21,1233,409,277,16,362,235,106
7200,21060515000391816,12,870,369,210,101,81,15,4,22,1302,408,383,24,404,290,131
7201,21060515245679068,7,1657,996,233,117,85,33,10,37,1203,479,1019,58,1025,377,201
7202,21060515280166336,10,1396,522,260,138,186,29,9,28,1588,681,599,39,750,381,203
7203,21060515402009028,15,922,288,229,97,118,17,8,26,1708,478,340,41,439,264,175
7204,21060515413204684,16,995,354,263,129,66,16,8,22,1186,499,400,29,493,282,165
7205,21060516454820108,9,1388,713,236,118,83,17,6,24,1313,513,769,31,695,401,232
7206,21060516564591680,12,844,376,220,103,46,15,9,25,1337,390,390,17,439,215,143
7207,21060518390441396,16,910,286,266,118,60,19,8,29,1513,498,341,22,434,301,132
7208,21060520124428028,17,801,274,212,104,57,16,6,26,1750,414,314,23,353,235,168
7209,21060521010645372,14,980,334,230,106,54,23,8,29,1213,520,381,23,515,288,122
7210,21060608254727624,9,1106,425,226,99,87,27,8,23,1920,495,493,45,630,308,119
7211,21060609454594476,8,1208,512,298,125,49,25,12,25,1386,548,561,24,687,315,149
7212,21060610254361404,11,1517,808,240,116,88,24,6,25,1259,528,866,43,906,373,186
7213,21060612135147370,17,1487,858,270,140,82,21,6,38,2526,524,873,24,818,386,219
7214,21060612410500310,11,2040,867,327,118,427,23,12,24,2397,974,974,27,973,841,169
7215,21060613165010160,9,1307,606,284,148,131,37,6,24,1457,593,629,17,634,421,184
7216,21060614474754410,13,930,388,254,115,78,16,6,22,1537,464,403,16,455,297,132
7217,21060615151917708,15,946,425,221,96,88,18,13,25,1577,433,440,25,499,283,123
7218,21060615300444110,15,1424,632,257,107,132,35,8,28,2090,601,702,44,798,391,185
7219,21060616250295228,13,2082,1043,369,114,166,62,11,24,2214,825,1153,37,1433,471,135
7220,21060617202983780,16,1234,488,288,122,99,19,7,26,1717,586,552,28,583,410,187
7221,21060617400644468,15,1635,951,278,147,69,20,9,26,1401,538,969,25,809,449,302
7222,21060621590475600,8,1073,398,284,120,62,20,9,25,1408,540,461,20,564,337,122
7223,21060623310528396,14,780,212,277,107,43,17,6,22,1451,470,253,16,389,238,113
7224,21070008162694550,16,975,350,266,123,53,21,5,20,1344,508,397,15,447,335,140
7225,21070008210033748,14,1332,581,284,115,211,20,12,27,1876,642,595,37,611,500,179
7226,21070009315138470,8,2014,1103,287,138,305,24,11,23,1573,761,1120,49,991,615,347
7227,21070009495256320,7,1711,950,291,122,92,40,5,39,1970,621,1013,31,1129,358,186
7228,21070010133993276,12,1617,759,280,108,126,45,11,28,2875,645,852,46,1032,356,178
7229,21070010280466800,12,1888,990,287,122,229,19,10,36,2162,724,1078,28,724,744,368
7230,21070011060801332,14,1094,414,268,142,75,17,6,30,1187,536,472,20,519,353,159
7231,21070011411282040,11,1201,531,277,117,49,28,7,26,2088,543,585,18,680,317,149
7232,21070011585666630,15,1046,445,214,130,73,15,9,29,864,477,486,18,486,280,216
7233,21070012173659720,15,1307,558,296,112,107,24,8,23,2155,593,639,21,737,375,145
7234,21070012265794924,13,1868,1086,227,118,304,17,13,31,1613,681,1100,26,856,727,232
7235,21070012314440416,10,1181,596,210,116,66,26,9,22,1466,411,620,60,634,343,155
7236,21070012405480550,12,1116,582,225,111,54,19,5,32,1679,417,599,32,643,252,167
7237,21070013111889360,16,2188,1281,240,113,166,29,10,32,2258,650,1381,57,1493,455,176
7238,21070013331128400,16,947,310,288,124,57,19,4,26,1603,518,356,15,430,296,163
7239,21070014364008812,14,1070,473,262,128,38,16,8,23,2420,470,511,14,453,382,160
7240,21070015183526308,14,1089,490,259,133,80,17,10,36,1181,509,506,18,575,296,166
7241,21070016253795508,16,796,256,220,105,41,16,5,29,1011,425,299,19,369,243,136
7242,21070017595105628,10,1091,455,271,123,116,28,10,25,2273,531,481,24,527,374,140
7243,21070018144717388,16,1302,724,244,100,48,15,6,25,1805,455,766,20,771,349,122
